matchID,matchDuration,win,champID,champName,position,lane,role,side,dragons,heralds,barons,towers,kills,deaths,assists,vision,gold,level,minions,objDamage,turretDamage,champDamage,takenDamage,oppGold,oppLevel,oppMinions,gold@10,level@10,minions@10,oppGold@10,oppLevel@10,oppMinions@10
EUW1_5995070469,1928,True,25,Morgana,UTILITY,MIDDLE,SUPPORT,Blue,4,1,1,9,7,4,12,55,10624,15,48,6009,1445,17020,18491,9156,13,26,3476,6,8,2933,5,8
EUW1_5883331171,1614,False,37,Sona,UTILITY,BOTTOM,SUPPORT,Blue,1,0,0,0,1,5,12,50,6934,12,15,0,0,5207,13022,9483,14,19,2290,6,3,3221,7,7
EUW1_5051062115,2158138,False,37356089,TwistedFate,MIDDLE,MIDDLE,CARRY,Blue,3,1,0,6,7,5,12,14,14028,17,163,356,356,24716,31693,14041,17,180,3601,8,52,3276,8,59
EUW1_5460229070,2145388,False,1,Annie,MIDDLE,MIDDLE,SOLO,Blue,0,1,0,5,6,8,14,29,11830,15,137,556,0,34866,22856,12926,16,152,3215,8,44,2836,7,48
EUW1_5795923330,1558,False,17,Teemo,TOP,TOP,SOLO,Blue,0,1,0,0,1,4,0,8,8558,14,202,2266,2266,13958,11793,9797,14,197,3627,8,93,4035,8,88
EUW1_5286518776,1666836,True,35,Shaco,JUNGLE,JUNGLE,NONE,Blue,3,1,0,11,10,3,10,20,12199,15,37,23676,1987,15507,21977,8576,13,66,3887,7,65,2137,6,4
EUW1_5845700881,1532,False,55,Katarina,MIDDLE,MIDDLE,SOLO,Red,0,1,0,2,3,8,8,7,8854,13,114,2676,646,11087,20450,14047,15,173,3743,8,56,4849,9,78
EUW1_5888174981,1440,True,350,Yuumi,UTILITY,BOTTOM,SUPPORT,Blue,3,1,1,9,2,3,23,43,8416,13,6,4669,2159,7441,9076,7611,10,39,3474,7,2,3358,5,9
EUW1_5978387795,1114,True,105,Fizz,MIDDLE,NONE,SUPPORT,Blue,2,1,0,10,3,1,7,3,7807,12,106,4090,3611,9762,6950,4987,10,78,3680,8,58,2984,8,55
EUW1_6022095480,1339,False,875,Sett,TOP,TOP,SOLO,Red,0,1,0,1,5,6,4,7,9766,13,131,4978,4314,16284,27379,9966,13,140,4195,10,85,3234,8,81
EUW1_6025630582,1858,False,35,Shaco,UTILITY,BOTTOM,SUPPORT,Red,1,1,0,4,4,10,12,78,9461,12,22,851,851,19589,25145,9443,15,36,3856,7,8,3452,6,14
EUW1_5762330129,1671,False,222,Jinx,BOTTOM,BOTTOM,SOLO,Blue,3,0,0,2,6,6,6,12,9254,12,136,11819,2872,17055,17109,12315,15,159,3903,7,66,3019,7,66
EUW1_5453329923,2386304,True,91,Talon,JUNGLE,JUNGLE,NONE,Red,3,1,1,10,8,9,6,54,15189,18,59,42742,0,24667,40728,15128,17,35,3540,7,64,4257,7,67
EUW1_5645738198,1835,False,523,Aphelios,BOTTOM,MIDDLE,DUO,Blue,0,1,0,3,10,6,1,23,12160,14,215,2607,2607,18605,15150,11937,14,172,3772,7,88,4309,7,78
EUW1_5814290761,623,True,98,Shen,TOP,NONE,SUPPORT,Blue,1,0,0,0,2,3,0,5,3565,7,52,888,888,2740,5716,3737,9,56,3565,7,52,3737,9,56
EUW1_6001871078,2140,True,17,Teemo,TOP,JUNGLE,NONE,Blue,4,0,0,9,11,3,6,23,16051,18,231,19764,5323,42371,25306,13297,16,181,2979,8,68,4614,9,69
EUW1_5705289055,2095,True,150,Gnar,TOP,TOP,SOLO,Red,4,2,2,11,5,5,3,21,15367,18,236,23281,8866,25553,39823,13594,17,251,3558,8,74,3341,9,66
EUW1_5727723375,1960,False,99,Lux,MIDDLE,MIDDLE,SOLO,Blue,0,1,1,3,2,6,6,32,9246,16,165,4183,549,13281,12572,15217,17,231,2799,8,67,4161,9,87
EUW1_5368646882,1408445,True,7,Leblanc,MIDDLE,MIDDLE,SOLO,Red,2,2,1,8,5,3,3,15,8317,12,110,2963,2963,11445,12331,7272,13,135,3381,8,50,3409,8,69
EUW1_5510575819,1714,False,101,Xerath,UTILITY,BOTTOM,SUPPORT,Blue,2,0,0,1,3,4,7,29,8544,14,73,4978,1170,17240,15111,7995,13,42,2782,7,11,2897,7,24
EUW1_6012639948,1666,True,83,Yorick,TOP,TOP,SOLO,Blue,3,2,0,10,7,4,4,15,12144,16,181,20358,9024,19991,29086,8192,13,76,3766,9,69,3041,8,52
EUW1_5680090945,2280,True,14,Sion,JUNGLE,JUNGLE,NONE,Red,3,0,1,10,13,11,10,22,15388,17,39,16668,2684,30965,57273,16161,18,50,3617,7,67,3096,7,57
EUW1_5673168224,2196,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,2,1,0,5,10,6,4,16,15462,16,255,6416,5879,23542,20474,18705,18,274,3905,6,53,4344,7,81
EUW1_5875176904,1685,False,222,Jinx,BOTTOM,BOTTOM,CARRY,Red,1,1,0,2,4,11,5,10,9139,14,136,1927,1927,10268,21683,11750,14,115,3431,7,54,3678,7,62
EUW1_5992003207,2846,False,22,Ashe,BOTTOM,BOTTOM,CARRY,Blue,3,0,1,5,5,13,20,44,16123,18,196,8069,2546,32309,43913,20445,18,271,2962,7,45,3045,6,69
EUW1_5705940538,1563,True,157,Yasuo,MIDDLE,TOP,DUO,Red,3,1,1,4,12,2,8,15,13446,15,167,16166,2867,25440,18946,10804,15,187,4518,9,83,3400,8,68
EUW1_5418807443,2266296,True,64,LeeSin,JUNGLE,JUNGLE,NONE,Red,2,1,2,8,7,3,9,37,15800,18,30,32616,0,17366,41412,20137,18,118,4783,8,67,4980,8,72
EUW1_5793504662,1954,False,246,Qiyana,MIDDLE,MIDDLE,SOLO,Blue,2,0,1,2,11,10,10,38,15027,17,166,1376,0,27245,26265,13297,16,157,4233,8,85,4363,8,65
EUW1_5164524235,1882402,True,134,Syndra,MIDDLE,MIDDLE,SOLO,Blue,4,1,1,10,8,3,17,29,13286,17,192,5761,2656,28455,9959,11081,15,153,3601,8,71,4282,9,66
EUW1_5877174260,2012,False,267,Nami,UTILITY,BOTTOM,SUPPORT,Blue,0,0,0,1,1,7,18,76,7881,14,25,466,0,8984,16592,9244,14,20,2625,6,1,2656,6,9
EUW1_5091964215,968187,True,37225015,Vladimir,TOP,NONE,SUPPORT,Blue,2,1,0,3,1,1,0,3,4976,11,102,416,416,3502,6357,4404,11,86,3283,9,74,2813,9,61
EUW1_5469838837,1552295,False,10,Kayle,TOP,TOP,SOLO,Blue,0,1,0,1,3,8,6,12,9717,14,163,52,52,9225,22880,11898,15,171,4019,9,88,3335,8,72
EUW1_6005580128,1558,True,84,Akali,MIDDLE,MIDDLE,SOLO,Blue,2,1,0,8,11,2,5,11,11027,14,128,3587,2126,16769,17662,7352,12,147,3408,8,61,3802,8,92
EUW1_6037347999,1287,True,19,Warwick,JUNGLE,JUNGLE,NONE,Blue,3,2,0,9,5,1,6,16,8472,12,28,23849,740,6253,18741,7041,11,36,3381,7,54,3207,8,70
EUW1_5600158977,982,False,30,Karthus,BOTTOM,NONE,SUPPORT,Blue,1,1,0,0,3,6,2,6,4687,8,56,75,75,6927,9395,5683,9,26,3165,6,41,2868,7,4
EUW1_5419536604,1568065,True,8,Vladimir,TOP,TOP,SOLO,Red,3,2,1,7,1,3,4,22,9280,14,192,5484,3726,11113,17565,8002,14,155,3636,9,98,3526,9,89
EUW1_5598404596,1275,True,43,Karma,UTILITY,BOTTOM,SUPPORT,Red,1,1,1,4,0,1,9,44,5803,11,15,4342,896,4297,5095,5737,10,12,2417,6,2,2425,6,5
EUW1_5706067482,1522,False,887,Gwen,TOP,TOP,SOLO,Blue,0,0,0,1,2,7,3,13,8762,13,155,3904,3904,11650,22898,12988,16,180,3185,8,62,3679,9,67
EUW1_5410648600,1251849,True,119,Draven,BOTTOM,BOTTOM,CARRY,Red,3,1,0,4,9,1,2,13,12220,13,173,9754,3485,12981,11051,6870,11,152,5145,7,86,3421,7,73
EUW1_6010739763,2000,True,235,Senna,UTILITY,BOTTOM,SUPPORT,Red,5,1,2,9,10,6,16,61,15737,16,38,21567,6699,27574,19783,9513,13,30,4698,7,5,2726,6,13
EUW1_5407856099,1463182,True,777,Yone,TOP,TOP,SOLO,Blue,1,0,0,8,1,5,2,11,7181,13,140,2794,95,5580,11241,10581,14,175,3149,8,59,4471,10,91
EUW1_5197281503,1686316,True,126,Jayce,TOP,TOP,SOLO,Blue,4,1,0,9,10,3,8,21,14031,15,175,17796,8754,31113,17402,5018,10,44,4904,9,95,2071,6,26
EUW1_6006099517,1528,True,15,Sivir,BOTTOM,BOTTOM,CARRY,Red,3,2,0,11,11,4,4,11,12856,14,205,10380,6756,20847,13770,7180,11,143,5159,7,77,2803,6,55
EUW1_5631384875,2184,True,17,Teemo,TOP,TOP,SOLO,Blue,2,1,2,10,6,5,14,34,17037,18,216,17822,8271,44934,29510,10776,16,138,4215,9,84,2591,7,48
EUW1_5830830318,1477,False,11,MasterYi,JUNGLE,JUNGLE,NONE,Blue,1,1,0,3,4,12,3,17,8478,12,10,13083,1232,10123,24995,11974,16,40,3418,7,52,5002,9,90
EUW1_5056724424,1358612,True,37290552,Ekko,JUNGLE,JUNGLE,NONE,Blue,2,1,0,7,1,4,8,13,7229,11,15,11290,76,6547,23348,9559,13,33,3058,6,52,4873,8,78
EUW1_6023051707,1524,True,164,Camille,TOP,TOP,SOLO,Red,3,1,0,7,4,5,3,21,8529,14,135,8491,2773,9176,19388,15206,15,184,3061,8,54,6596,10,96
EUW1_5965337056,1838,True,50,Swain,UTILITY,BOTTOM,SUPPORT,Red,4,0,2,10,7,5,23,64,12709,16,36,5644,1418,23714,26561,9931,14,32,3921,7,8,4169,7,9
EUW1_5623040425,1420,False,120,Hecarim,JUNGLE,JUNGLE,NONE,Red,2,0,0,2,5,9,7,16,8812,12,28,15926,1184,12543,33869,13014,14,34,3400,6,41,6373,8,78
EUW1_6005459082,1622,True,21,MissFortune,BOTTOM,BOTTOM,CARRY,Red,3,0,0,6,7,4,12,19,10328,14,127,13682,7524,18207,17964,8867,13,194,3197,7,50,3413,7,69
EUW1_5963050755,1573,True,150,Gnar,TOP,TOP,SOLO,Blue,2,1,0,10,5,2,6,21,9897,14,120,9718,5957,14956,17565,6301,13,97,3393,9,69,2682,8,47
EUW1_5669422968,1807,True,120,Hecarim,JUNGLE,JUNGLE,NONE,Blue,3,2,1,9,13,1,11,28,14725,17,69,38617,5002,15544,30624,10561,14,50,3844,7,63,3995,7,62
EUW1_5471827332,1372711,True,83,Yorick,TOP,TOP,SOLO,Blue,1,2,0,10,0,5,4,10,9325,13,128,27165,11863,6465,15861,8261,12,141,4210,8,51,4597,9,68
EUW1_5755271666,945,False,166,Akshan,TOP,NONE,SUPPORT,Red,1,1,0,0,1,4,0,9,5434,10,97,507,507,4722,5879,6120,11,82,3265,8,62,3715,9,39
EUW1_5729137762,1618,False,48,Trundle,UTILITY,BOTTOM,SUPPORT,Blue,3,0,0,2,5,6,7,44,8807,11,52,8961,1181,7924,21817,8683,13,24,3768,6,15,3164,6,8
EUW1_5504344986,1941,True,126,Jayce,TOP,TOP,SOLO,Blue,4,0,1,9,4,12,6,19,13099,16,230,16147,11665,25039,28801,10732,15,181,4205,9,92,3615,9,74
EUW1_5595061748,1731,True,84,Akali,TOP,TOP,SOLO,Red,3,1,1,9,11,9,8,15,12541,16,129,4537,2079,20104,24032,9514,14,138,4215,8,52,3920,8,67
EUW1_5857723701,1658,False,21,MissFortune,UTILITY,BOTTOM,CARRY,Red,1,0,0,1,0,14,6,10,6561,12,75,2724,2724,6786,21903,16244,16,142,2202,5,28,5712,7,73
EUW1_6023027775,2074,False,86,Garen,TOP,TOP,SOLO,Red,1,0,1,3,9,5,7,17,14716,18,189,7629,5953,25574,44390,14970,18,243,3831,9,58,3755,8,75
EUW1_5009883122,1368677,True,37421626,Samira,BOTTOM,BOTTOM,CARRY,Blue,3,1,1,8,12,2,4,22,12261,14,197,13006,7216,17188,18533,7035,11,162,4457,7,93,3202,6,75
EUW1_5917693818,1597,True,245,Ekko,JUNGLE,JUNGLE,NONE,Red,4,1,0,10,6,2,12,31,11512,15,43,22118,948,14436,26276,8929,13,34,3962,7,51,3628,7,58
EUW1_5385344187,2075437,False,7,Leblanc,MIDDLE,MIDDLE,SOLO,Blue,3,0,0,4,8,4,5,30,11504,15,161,2034,276,24532,18227,13105,16,173,3316,8,71,3376,8,76
EUW1_5119149565,2137816,False,122,Darius,TOP,TOP,SOLO,Red,1,1,0,3,4,8,1,25,11989,17,227,1159,1159,11784,35401,13771,18,217,3041,8,73,4089,9,70
EUW1_5863285954,2262,False,50,Swain,BOTTOM,BOTTOM,CARRY,Red,3,1,1,6,9,9,21,28,15243,17,160,6811,2927,29504,44955,19474,18,225,4096,7,59,4268,6,67
EUW1_5537058322,1823,True,75,Nasus,TOP,TOP,SOLO,Red,3,0,1,5,7,3,3,18,13247,17,252,18234,6743,19485,28373,10743,15,195,3952,9,99,3541,9,78
EUW1_5478260844,1648909,True,67,Vayne,BOTTOM,BOTTOM,CARRY,Blue,2,1,0,9,9,6,11,10,14310,15,178,19225,10217,18595,15466,5543,11,37,4030,7,75,2658,6,21
EUW1_5829979603,1601,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,4,1,0,9,7,6,11,24,12144,14,159,10123,6737,18004,15481,11246,14,171,3658,7,81,4070,7,85
EUW1_5977994002,1738,True,74,Heimerdinger,TOP,TOP,SOLO,Red,3,2,1,8,7,8,5,18,11244,15,146,8018,5758,35167,21556,10576,15,144,3788,9,68,3173,8,59
EUW1_5057539685,1961176,True,37552700,Urgot,TOP,TOP,SOLO,Red,3,1,1,7,5,4,7,15,9605,15,92,4439,2621,14675,19192,15303,15,150,3050,9,53,3915,9,86
EUW1_5611737629,2063,False,202,Jhin,BOTTOM,BOTTOM,CARRY,Red,3,1,1,5,11,10,9,24,14544,15,189,12057,4079,24060,23801,17542,18,217,4735,7,78,4027,7,60
EUW1_5736197535,2016,False,59,JarvanIV,Invalid,NONE,NONE,Blue,0,0,0,4,5,11,8,18,10844,15,41,6720,0,7509,40600,13004,18,55,3214,7,51,3340,7,59
EUW1_5585861423,953,True,21,MissFortune,BOTTOM,NONE,DUO,Blue,0,1,0,4,2,0,4,13,8198,10,146,4628,4628,6723,3323,5785,9,109,4830,8,113,3905,7,80
EUW1_6022141482,1429,True,360,Samira,BOTTOM,BOTTOM,CARRY,Blue,2,0,1,6,9,6,2,11,11218,12,138,10112,6445,9672,13982,8555,12,145,4465,7,66,3883,7,78
EUW1_6000805362,1477,False,498,Xayah,BOTTOM,BOTTOM,CARRY,Red,1,0,0,2,2,8,12,6,7488,12,84,3086,3086,11892,17585,11570,14,172,2395,6,29,4534,7,78
EUW1_5856711280,1240,True,42,Corki,MIDDLE,MIDDLE,SOLO,Blue,2,1,0,7,5,5,6,10,9913,13,161,6501,5489,14114,9158,8296,13,123,4110,8,89,4061,9,72
EUW1_5193407498,940464,False,55,Katarina,MIDDLE,NONE,SUPPORT,Blue,0,0,0,1,6,6,2,12,6526,9,65,459,0,9502,10496,11776,11,85,3852,8,46,7169,9,67
EUW1_5144814974,1482220,False,157,Yasuo,MIDDLE,MIDDLE,SOLO,Blue,0,0,0,0,1,9,1,18,7447,13,148,3017,1058,10355,18391,10370,14,141,3677,8,81,4166,9,64
EUW1_5804741767,1637,False,91,Talon,JUNGLE,JUNGLE,NONE,Red,1,1,0,2,5,6,6,37,10606,14,27,20657,133,17543,30164,11389,15,37,3603,7,70,3738,7,58
EUW1_5443083777,2598450,False,555,Pyke,UTILITY,BOTTOM,SUPPORT,Red,3,0,0,3,12,17,17,41,17983,17,40,4296,1761,21548,44629,13436,17,53,3131,6,20,2906,6,8
EUW1_5987541676,1854,False,145,Kaisa,BOTTOM,BOTTOM,CARRY,Red,3,1,0,2,13,3,6,12,15299,15,218,8286,3733,26209,20939,10002,14,145,4583,7,79,3128,7,66
EUW1_5813401011,1377,True,25,Morgana,MIDDLE,MIDDLE,SOLO,Red,0,2,1,9,5,2,4,19,9588,14,141,3228,3228,13497,9528,11002,15,209,3549,9,73,3725,8,89
EUW1_6028728977,2349,True,11,MasterYi,JUNGLE,JUNGLE,NONE,Red,3,1,1,11,14,10,6,22,18891,18,97,53740,5685,29837,44408,16979,18,74,3915,7,65,3940,7,70
EUW1_5976846659,1783,False,131,Diana,JUNGLE,JUNGLE,NONE,Red,3,0,0,5,11,7,6,17,13846,15,66,27157,3865,25436,33229,14125,16,48,3631,8,85,4442,8,75
EUW1_5954390126,2261,False,161,Velkoz,UTILITY,BOTTOM,SUPPORT,Blue,3,0,1,4,7,11,18,77,12597,15,65,6974,3048,35821,23366,13513,16,40,3830,7,4,3289,6,13
EUW1_5873575102,2045,True,67,Vayne,BOTTOM,MIDDLE,CARRY,Blue,2,0,2,11,13,2,4,57,17568,17,232,30069,7118,31077,14962,12089,17,236,4387,7,95,3388,9,82
EUW1_5245336191,2164590,False,526,Rell,UTILITY,BOTTOM,SUPPORT,Blue,1,1,0,1,2,9,17,72,9366,14,41,816,0,8393,37460,13208,15,40,2779,6,14,3724,6,8
EUW1_6035298909,2325,True,43,Karma,UTILITY,BOTTOM,SOLO,Red,3,0,0,10,6,11,24,76,11389,17,14,3525,1683,17971,26523,11265,17,31,2921,6,2,2396,6,14
EUW1_5856695442,1952,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,1,0,0,6,11,11,1,18,14845,15,190,9096,4407,33685,25672,19043,17,207,4534,7,84,4275,7,69
EUW1_5781540379,1820,True,523,Aphelios,BOTTOM,BOTTOM,CARRY,Blue,5,1,1,8,7,5,5,19,13393,15,193,36969,9540,11123,13739,11592,15,211,4171,7,76,3202,6,57
EUW1_5394215614,2097514,False,86,Garen,TOP,TOP,SOLO,Red,4,0,0,4,7,8,1,16,13131,17,216,4980,4980,18820,33219,18372,18,264,3937,9,61,4214,9,83
EUW1_5951120991,1841,False,82,Mordekaiser,TOP,TOP,SOLO,Red,2,1,0,3,3,9,2,18,10243,15,177,12084,2534,16961,36930,13671,17,216,3064,8,61,4248,9,89
EUW1_5814633938,1639,True,234,Viego,JUNGLE,JUNGLE,NONE,Red,1,0,1,8,14,7,13,25,15277,16,55,18986,1689,33819,39751,13775,14,42,4934,8,82,4389,7,64
EUW1_5464605009,1459690,False,555,Pyke,UTILITY,BOTTOM,SUPPORT,Blue,1,1,0,1,7,6,4,25,8961,11,37,3512,0,6969,11574,7144,11,13,2790,6,12,2789,6,5
EUW1_5095745020,2351596,False,37290552,Volibear,JUNGLE,JUNGLE,NONE,Blue,2,1,1,4,1,8,24,16,10850,16,12,13061,672,18097,41252,14380,17,54,3169,7,55,3421,7,54
EUW1_5996708397,1905,False,711,Vex,MIDDLE,MIDDLE,SOLO,Red,3,0,0,1,7,7,5,16,13531,16,200,7482,2999,26877,20462,18794,18,160,3828,8,72,6035,9,75
EUW1_5380522555,1100845,False,245,Ekko,MIDDLE,NONE,SUPPORT,Blue,0,0,0,0,3,8,2,6,5298,10,85,0,0,10685,16830,10880,13,138,3172,8,61,4989,9,75
EUW1_5024154917,1880182,False,37487163,Soraka,UTILITY,BOTTOM,SUPPORT,Blue,0,1,0,1,3,7,20,60,7893,12,27,1014,564,6518,15796,8755,13,18,2725,6,15,2215,6,4
EUW1_5504885375,1977,True,121,Khazix,JUNGLE,JUNGLE,NONE,Blue,5,1,1,11,13,5,7,35,14104,17,33,28423,982,26666,39524,12157,16,63,4584,8,65,3378,7,50
EUW1_5223823432,2127277,False,102,Shyvana,JUNGLE,JUNGLE,NONE,Red,1,0,0,2,4,12,10,24,12963,17,98,7251,0,17875,47942,14374,16,41,3128,7,65,4395,7,51
EUW1_5505429420,2339,False,119,Draven,BOTTOM,BOTTOM,CARRY,Red,3,1,1,6,12,11,16,24,18749,18,206,9610,4582,48959,46626,17823,18,191,4781,7,80,3040,7,62
EUW1_5889670913,2050,True,246,Qiyana,MIDDLE,MIDDLE,SOLO,Blue,3,0,1,10,13,4,10,21,14481,17,198,10021,4365,34281,21950,7874,13,16,4614,9,84,1821,6,5
EUW1_5983984134,1238,True,777,Yone,MIDDLE,MIDDLE,SOLO,Blue,2,1,0,5,9,4,1,6,9245,14,145,830,830,17541,17488,5952,12,100,4123,9,71,2688,8,47
EUW1_5762523345,1558,False,876,Lillia,JUNGLE,JUNGLE,NONE,Red,1,0,0,2,4,2,7,18,8344,13,30,5013,60,17834,19431,9132,13,10,3480,7,56,3074,6,49
EUW1_5057227757,3550440,True,37552700,Chogath,TOP,TOP,SOLO,Red,6,2,3,11,12,5,19,36,24113,18,279,28035,7851,48683,73311,19718,18,258,4033,9,60,3177,7,62
EUW1_5346445204,1734511,False,43,Karma,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,4,0,5,6,63,6464,12,24,0,0,8417,13805,9739,14,36,2552,6,12,3494,7,9
EUW1_5505820728,1302,True,111,Nautilus,UTILITY,BOTTOM,SUPPORT,Red,2,2,0,11,3,3,10,37,6726,11,30,1136,54,9142,12309,5923,10,30,3526,7,16,2793,6,14
EUW1_5851811767,2197,True,235,Senna,UTILITY,BOTTOM,SUPPORT,Red,4,0,2,11,5,2,13,73,11369,14,15,10847,5112,13126,7982,7388,13,40,2904,6,2,2274,6,3
EUW1_5008256045,1558994,True,37814848,Leona,UTILITY,BOTTOM,SUPPORT,Red,3,1,1,6,6,4,8,18,8124,13,31,1400,1249,5054,14484,7113,11,33,3015,7,17,2930,6,11
EUW1_6003589548,1435,True,236,Lucian,MIDDLE,MIDDLE,SOLO,Red,2,1,0,5,4,3,3,24,10900,14,202,5344,5184,11631,11628,9554,14,186,4380,9,107,3492,9,88
EUW1_6036731213,1948,False,99,Lux,UTILITY,BOTTOM,SUPPORT,Blue,1,0,0,3,0,5,5,37,7777,13,53,1206,1206,11691,12792,6815,12,10,2709,6,2,1932,6,6
EUW1_6016371872,1481,True,54,Malphite,MIDDLE,MIDDLE,SOLO,Blue,3,1,0,8,4,3,10,6,7443,12,46,5003,2474,9399,17385,7634,12,129,2263,8,24,4044,9,78
EUW1_5953631002,1722,False,64,LeeSin,JUNGLE,JUNGLE,NONE,Red,0,0,0,3,1,4,6,18,8299,12,14,3703,0,7739,21895,9914,14,19,3518,7,53,3474,7,64
EUW1_6002842389,1908,True,86,Garen,TOP,TOP,SOLO,Red,4,2,1,8,14,3,10,37,16900,17,213,8394,5599,28375,36438,11516,16,234,3921,9,76,3220,8,78
EUW1_5950101290,1869,True,61,Orianna,MIDDLE,MIDDLE,SOLO,Red,4,0,2,9,13,9,16,20,15120,16,167,9895,2400,32130,22286,12957,15,151,3807,8,67,4337,8,73
EUW1_5492322998,1807591,False,81,Ezreal,BOTTOM,BOTTOM,CARRY,Red,2,0,0,5,6,5,4,11,11283,13,174,12171,5477,23350,19045,14613,15,203,3403,7,65,5253,7,83
EUW1_6012750126,1581,True,37,Sona,UTILITY,BOTTOM,SUPPORT,Red,3,0,0,11,0,1,9,39,7756,12,7,7580,4247,4727,8826,5186,10,8,3291,6,1,1991,4,5
EUW1_5022314955,1451970,False,37290552,Sejuani,JUNGLE,JUNGLE,NONE,Blue,1,0,0,1,4,4,3,15,8227,12,33,4807,0,10673,19608,11315,13,16,3349,6,51,4455,7,41
EUW1_5363780478,1511403,True,37,Sona,UTILITY,BOTTOM,SUPPORT,Blue,2,0,0,9,6,3,14,22,10008,13,37,8731,7446,10538,9656,6288,11,58,3469,6,6,2814,7,30
EUW1_6016434957,1477,True,429,Kalista,BOTTOM,BOTTOM,CARRY,Blue,3,2,1,10,8,2,6,10,12292,13,180,21245,6132,17454,14558,7721,11,158,4585,7,87,3317,6,67
EUW1_5510033766,1954,True,429,Kalista,BOTTOM,BOTTOM,CARRY,Red,5,1,0,8,10,5,14,36,15162,16,199,21849,6945,16555,16049,12407,13,218,4916,8,82,3800,7,85
EUW1_5647743723,1892,False,11,MasterYi,JUNGLE,JUNGLE,NONE,Red,2,1,0,5,10,11,9,16,13359,15,60,22944,1611,25731,33448,14272,16,25,3001,7,59,4626,8,70
EUW1_5755852486,2303,True,39,Irelia,MIDDLE,MIDDLE,SOLO,Blue,4,2,2,10,13,8,9,16,19370,18,286,18704,7985,38403,37054,15504,17,198,3545,8,85,4277,9,76
EUW1_5870801261,1844,True,104,Graves,TOP,TOP,SOLO,Red,4,2,1,8,4,4,10,14,12481,16,211,23022,4210,20851,21849,10046,15,174,4969,10,95,3019,8,75
EUW1_5961652793,1984,True,28,Evelynn,JUNGLE,JUNGLE,NONE,Red,3,1,1,8,14,9,6,13,15170,17,10,20609,165,37508,38246,12504,16,22,3954,7,62,3562,8,85
EUW1_5607270871,1167,True,121,Khazix,JUNGLE,NONE,SUPPORT,Red,2,1,0,5,6,4,4,25,7681,11,12,9079,1268,8214,15090,6135,10,33,4472,7,56,3026,7,58
EUW1_5454038648,1952319,False,20,Nunu,MIDDLE,TOP,DUO,Red,0,0,0,1,5,11,8,15,9012,14,100,0,0,11688,30457,16125,17,162,2963,7,44,4428,9,62
EUW1_5616997845,1496,False,25,Morgana,UTILITY,BOTTOM,SUPPORT,Red,0,1,0,2,2,6,9,45,6393,11,17,1006,0,9711,10509,8062,12,17,2418,7,5,2610,7,6
EUW1_5989435013,1580,True,84,Akali,MIDDLE,MIDDLE,SOLO,Blue,2,0,0,6,7,6,6,21,9236,13,96,3492,1750,13775,18112,8774,13,95,3471,9,49,3887,8,49
EUW1_5956859310,2448,True,106,Volibear,TOP,TOP,SOLO,Blue,3,1,0,11,14,7,6,11,18991,18,231,24453,7381,34365,57702,13487,18,193,3991,9,74,2711,8,48
EUW1_5857800823,2013,False,18,Tristana,BOTTOM,BOTTOM,CARRY,Red,0,1,0,1,8,9,8,20,15615,17,226,4539,3466,31874,24869,16444,17,188,3859,7,81,4287,7,60
EUW1_6035659005,2120,False,202,Jhin,BOTTOM,BOTTOM,SOLO,Red,1,1,0,3,2,7,10,13,10176,14,150,5485,2470,9359,26265,15103,15,164,2775,6,58,3961,7,53
EUW1_5669638600,1413,False,222,Jinx,BOTTOM,BOTTOM,CARRY,Red,1,2,0,2,5,6,2,5,8332,11,149,3170,3058,7548,18717,8650,13,135,3132,6,74,3851,7,70
EUW1_5705394040,1913,False,122,Darius,TOP,JUNGLE,NONE,Blue,0,0,0,2,2,11,2,15,12200,15,194,5681,5681,12839,30778,15442,18,180,3135,8,64,4147,9,70
EUW1_5899518978,2175,True,61,Orianna,MIDDLE,MIDDLE,SOLO,Blue,3,0,1,11,6,2,16,26,13710,18,197,8058,3591,37100,20688,11894,16,206,3454,9,77,2992,8,65
EUW1_5815399741,1517,True,113,Sejuani,JUNGLE,JUNGLE,NONE,Red,3,0,1,8,3,3,19,18,10309,14,24,14471,2271,12503,23990,10046,13,27,3490,7,60,3912,7,63
EUW1_5673362620,2096,True,17,Teemo,JUNGLE,JUNGLE,NONE,Red,3,2,0,7,7,7,3,35,13942,16,92,20380,2852,26901,33091,11463,15,51,4059,7,67,3622,7,56
EUW1_5682863221,2034,True,236,Lucian,BOTTOM,BOTTOM,CARRY,Red,1,2,1,9,26,11,11,31,21362,17,199,31652,8400,50665,31014,12584,15,140,5758,7,75,4628,6,32
EUW1_5974059548,1391,False,28,Evelynn,JUNGLE,JUNGLE,NONE,Red,2,0,0,2,1,5,4,23,6162,11,16,12947,0,6392,20178,13794,13,33,2885,6,46,4853,7,61
EUW1_6013367441,2560,True,82,Mordekaiser,TOP,TOP,SOLO,Red,3,2,1,8,14,6,12,26,17796,18,156,24611,1678,50648,53570,16116,18,303,4181,9,56,3185,8,79
EUW1_5958849288,1339,False,236,Lucian,BOTTOM,BOTTOM,SOLO,Blue,2,0,0,2,1,5,3,8,6885,11,124,2332,2332,6209,14401,7835,13,118,3187,7,66,3336,8,74
